eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
835.37,-20.65,283,0.00092042005,0.041015625,1.6240621,-0.0016329926,0.09682536,0.0038951635360717773,598,76544,554.6530647150939,153088
835.95,-20.65,289,0.000192189,0.0,1.6303805,-0.0016456593,0.09068628,0.004270732402801514,599,76672,555.5372258250136,153344
835.95,-20.65,293,0.00043761625,0.01171875,1.6337836,-0.0021870614,0.04546639,1.7881393432617188e-07,600,76800,556.4110770480474,153600
835.95,-20.65,293,0.000166779,0.0,1.6408246,-0.0010328382,0.04563532,0.0,601,76928,557.2850265440065,153856
835.95,-20.65,287,0.0008541852,0.061523438,1.6488136,-0.005250596,0.042538315,0.0,602,77056,558.1751892680768,154112
835.95,-20.65,290,0.0002164653,0.0,1.6426843,-0.00063097116,0.050351508,0.0,603,77184,559.0582030230435,154368
835.19,-20.65,284,0.00061231625,0.025390625,1.6473823,-0.0036557172,0.090355515,0.004066169261932373,604,77312,559.9573554100934,154624
835.19,-20.65,287,0.00071746716,0.04296875,1.6457068,-0.0018409634,0.03911094,0.0,605,77440,560.8477804630529,154880
835.38,-20.65,286,0.0002512185,0.0,1.6571841,-0.0013788242,0.10846401,0.0008168816566467285,606,77568,561.7428876910126,155136
835.38,-20.65,292,0.00064305443,0.038085938,1.6596351,-0.00359104,0.042079512,0.0,607,77696,562.6199253780069,155392
835.38,-20.65,294,0.0007097713,0.015625,1.6709169,-0.0021415143,0.04608702,0.0,608,77824,563.4884049830725,155648
835.38,-20.65,293,0.00047548648,0.020507812,1.6680939,-0.001967492,0.043337926,5.960464477539063e-08,609,77952,564.3612081990577,155904
835.38,-20.65,291,0.00054803607,0.01171875,1.6797024,-0.0012966138,0.05304256,0.0,610,78080,565.2401847590227,156160
835.47,-20.64,280,0.0011926256,0.11328125,1.6836808,-0.0033528302,0.07784225,0.003833174705505371,611,78208,566.1526098920731,156416
835.47,-20.64,282,0.00064932986,0.0,1.6784151,-0.0018058105,0.04363196,0.0,612,78336,567.0607261500554,156672
834.91,-20.65,279,0.00093223545,0.07421875,1.6751957,-0.004281127,0.079327285,0.005523502826690674,613,78464,567.9781650720397,156928
834.91,-20.65,229,0.0004943671,0.0,1.673643,-0.0037734585,0.08339798,0.0,614,78592,569.0927015320631,157184
834.91,-20.65,163,0.0005906475,0.0,1.6621511,6.456388e-05,0.043167483,0.0,615,78720,570.6614474910311,157440
834.91,-20.65,151,0.00081666216,0.02734375,1.6417991,-0.0038312515,0.05520073,-1.1920928955078125e-07,616,78848,572.3498100460274,157696
835.37,-20.65,212,0.0014781909,0.09082031,1.6107048,-0.009585937,0.066062294,0.0020979642868041992,617,78976,573.5586878770264,157952
835.37,-20.65,239,0.0006738393,0.013671875,1.5748574,-0.0022260998,0.044453997,0.0,618,79104,574.6299581950298,158208
835.37,-20.65,153,0.00047674152,0.0,1.5651724,-0.0005583087,0.046869446,5.960464477539063e-08,619,79232,576.2940023581032,158464
835.37,-20.65,163,0.001327402,0.06933594,1.5363436,-0.0058387015,0.046093207,-1.1920928955078125e-07,620,79360,577.8628561570076,158720
837.77,-20.64,180,0.0013019328,0.1015625,1.4879696,-0.0071400884,0.07961373,0.005900382995605469,621,79488,579.2813862010371,158976
837.77,-20.64,201,0.0006411393,0.024414062,1.4618102,-0.0028726195,0.041945398,1.7881393432617188e-07,622,79616,580.5527346140007,159232
837.77,-20.64,236,0.00077528926,0.021484375,1.4005554,-0.0021948058,0.07573863,-1.1920928955078125e-07,623,79744,581.6357385820011,159488
837.77,-20.64,268,0.00020447286,0.0,1.3836918,2.7509406e-05,0.052069105,-1.1920928955078125e-07,624,79872,582.5896933460608,159744
840.09,-20.63,276,0.00016776606,0.0,1.3965707,0.00036962307,0.07170473,0.005849123001098633,625,80000,583.5167133141076,160000
840.09,-20.63,290,0.000119034405,0.0,1.3925649,-0.0005265678,0.04641889,0.0,626,80128,584.3985544421012,160256
839.34,-20.64,270,0.0006632233,0.05078125,1.387112,-0.004121554,0.0704575,-0.00035643577575683594,627,80256,585.3470236920984,160512
839.34,-20.64,279,0.0002619266,0.00390625,1.3957438,-0.0026615115,0.046864208,0.0,628,80384,586.2648674150696,160768
839.34,-20.64,282,0.00073985505,0.024414062,1.4011191,-0.0013251571,0.04711419,0.0,629,80512,587.170578418998,161024
839.34,-20.64,274,0.0006313667,0.0146484375,1.3872625,-0.0022630258,0.04280076,0.0,630,80640,588.1033631840255,161280
839.97,-20.64,269,0.0004083525,0.015625,1.3494679,-0.002416339,0.084197156,-0.00040841102600097656,631,80768,589.0547549190233,161536
839.97,-20.64,189,0.0004990094,0.032226562,1.3271908,-0.002522503,0.05032591,0.0,632,80896,590.4085422040662,161792
839.97,-20.64,229,0.0003668761,0.0,1.3618954,-0.0004551192,0.0392977,-1.1920928955078125e-07,633,81024,591.5229578990256,162048
841.18,-20.63,279,0.00060510746,0.030273438,1.3953862,-0.003121138,0.12463443,-0.004920005798339844,634,81152,592.439793636091,162304
841.18,-20.63,299,0.00021267078,0.0,1.4302003,0.00041611574,0.042256534,0.0,635,81280,593.2948521201033,162560
841.18,-20.63,287,0.0009397756,0.049804688,1.460864,-0.0036461158,0.046566874,-1.1920928955078125e-07,636,81408,594.1848893701099,162816
841.18,-20.63,296,0.0008170231,0.0029296875,1.5017517,-0.0017117744,0.050221477,1.7881393432617188e-07,637,81536,595.050243595033,163072
841.18,-20.63,289,0.00049706135,0.013671875,1.5318704,-0.002749222,0.046828415,0.0,638,81664,595.9337336890167,163328
843.31,-20.63,290,0.0015686724,0.07714844,1.5174701,-0.0050012106,0.07958346,0.0047171711921691895,639,81792,596.8168492770055,163584
843.31,-20.63,297,0.00037705814,0.0,1.4776824,-0.0006297208,0.051544182,0.0,640,81920,597.6766573280329,163840
843.94,-20.63,297,0.0005221587,0.013671875,1.4735339,-0.0020366171,0.074336216,0.00395888090133667,641,82048,598.5392178260954,164096
843.94,-20.63,299,0.00044838933,0.0,1.4650779,-0.0022274111,0.04901327,-1.1920928955078125e-07,642,82176,599.394204884069,164352
843.94,-20.63,296,0.0003723564,0.0,1.449595,-0.00042838574,0.04410708,0.0,643,82304,600.2572413490852,164608
843.94,-20.63,299,0.00055997405,0.0029296875,1.4724836,-0.0022598626,0.08349607,0.0,644,82432,601.1133670200361,164864
844.54,-20.63,292,0.00052670704,0.016601562,1.5058026,-0.0011064521,0.06685903,-0.0008690357208251953,645,82560,601.9880809159949,165120
844.54,-20.63,291,0.0012012875,0.036132812,1.4910986,-0.0034473604,0.04638565,0.0,646,82688,602.8674831649987,165376
844.54,-20.63,298,0.00088603544,0.018554688,1.441532,-0.0020552524,0.04887789,5.960464477539063e-08,647,82816,603.7262865770608,165632
844.54,-20.63,296,0.0001514594,0.0,1.4082398,0.00023905252,0.045098234,0.0,648,82944,604.5896922770189,165888
847.35,-20.62,295,0.00049863546,0.045898438,1.429117,-0.0010384775,0.07086594,0.004557371139526367,649,83072,605.4575018250616,166144
847.35,-20.62,294,0.00064277207,0.024414062,1.4456012,-0.0033931036,0.044934854,-1.1920928955078125e-07,650,83200,606.3281564350473,166400
847.35,-20.62,300,0.00026253838,0.0,1.4758527,-0.00056288484,0.04656836,-1.1920928955078125e-07,651,83328,607.180608366034,166656
848.16,-20.62,286,0.0011776215,0.05859375,1.435354,-0.0038427522,0.08266856,0.005765199661254883,652,83456,608.0757325621089,166912
848.16,-20.62,296,0.0002020238,0.0009765625,1.409012,-0.0012354574,0.045525014,0.0,653,83584,608.9401520440588,167168
848.16,-20.62,296,0.00016237139,0.001953125,1.4100733,0.0001883952,0.04268332,0.0,654,83712,609.8043703110889,167424
848.3,-20.62,292,0.00018568634,0.0,1.4239177,-0.0007949722,0.078741886,0.005744874477386475,655,83840,610.6817496920703,167680
848.3,-20.62,302,0.000303229,0.0,1.419574,-0.000785623,0.051785324,-1.1920928955078125e-07,656,83968,611.5290397780482,167936
848.3,-20.62,303,0.0006092321,0.0,1.4361295,-0.0031944248,0.07918772,0.0,657,84096,612.3718865190167,168192
848.88,-20.62,294,0.0010207879,0.051757812,1.4806321,-0.0019593579,0.07373467,0.004072308540344238,658,84224,613.2407632610993,168448
848.88,-20.62,297,0.00061934546,0.03125,1.4995309,-0.0025963557,0.0501019,5.960464477539063e-08,659,84352,614.1028878360521,168704
848.88,-20.62,293,0.0002499972,0.0078125,1.5314823,-0.00053994125,0.044169825,0.0,660,84480,614.9743245200953,168960
848.88,-20.62,303,0.00030657562,0.0,1.5410284,-0.000973376,0.04957382,0.0,661,84608,615.8186694760807,169216
850.32,-20.61,285,0.0002798491,0.0,1.5492692,-0.00060129573,0.07471696,0.005249083042144775,662,84736,616.7165143270977,169472
850.32,-20.61,296,0.00011892066,0.0,1.5672319,-0.00074490963,0.07800368,0.0,663,84864,617.5800094790757,169728
850.32,-20.61,296,0.0016129115,0.07128906,1.5169933,-0.005611831,0.045881875,5.960464477539063e-08,664,84992,618.4435504040448,169984
851.48,-20.61,294,0.0001263051,0.0,1.4859138,-0.00060754415,0.071611606,0.0064920783042907715,665,85120,619.313518625102,170240
851.48,-20.61,294,0.00071235606,0.025390625,1.5025288,-0.0033589457,0.050458558,-1.1920928955078125e-07,666,85248,620.1831988290651,170496
851.48,-20.61,295,0.00064211845,0.0107421875,1.5395417,-0.001786775,0.0408792,0.0,667,85376,621.0494924130617,170752
851.48,-20.61,301,0.00018709326,0.00390625,1.540919,-0.0011668376,0.048609823,1.7881393432617188e-07,668,85504,621.8990998941008,171008
851.12,-20.61,294,0.0013316534,0.078125,1.571841,-0.00635214,0.075061776,0.005195260047912598,669,85632,622.7677105510375,171264
851.12,-20.61,300,0.0016835947,0.08105469,1.6064403,-0.0041728904,0.047968857,5.960464477539063e-08,670,85760,623.6210622180952,171520
851.12,-20.61,301,0.00019900652,0.0,1.6185807,-0.0016313468,0.053186193,0.0,671,85888,624.4703120790655,171776
851.87,-20.61,288,0.0006187559,0.028320312,1.6157664,-0.00295493,0.07521147,0.003780186176300049,672,86016,625.3597229809966,172032
851.87,-20.61,302,0.00043523408,0.021484375,1.6131549,-0.0029426464,0.04149799,0.0,673,86144,626.2074672880117,172288
851.87,-20.61,302,0.0004339504,0.0029296875,1.6393515,-0.0004337387,0.051035702,0.0,674,86272,627.0535317180911,172544
851.87,-20.61,306,0.00058541936,0.02734375,1.6452061,-0.0022853045,0.04423708,-1.1920928955078125e-07,675,86400,627.8880314580165,172800
852.49,-20.61,297,0.00022252722,0.0,1.6511166,-0.000593325,0.10887465,-0.0028679370880126953,676,86528,628.7504432320129,173056
852.49,-20.61,299,0.0007778809,0.020507812,1.6475116,-0.0036479828,0.04832374,5.960464477539063e-08,677,86656,629.6070088070119,173312
852.49,-20.61,297,0.0004070194,0.009765625,1.6393155,-0.004027033,0.043794554,0.0,678,86784,630.4674675260903,173568
853.77,-20.6,297,0.0019763713,0.17675781,1.6763648,-0.0060425187,0.12410996,0.0014907121658325195,679,86912,631.3296807080042,173824
853.77,-20.6,305,0.00020856663,0.0,1.6868147,-0.00013826112,0.040368855,0.0,680,87040,632.1682733990019,174080
853.77,-20.6,299,0.00012035847,0.0,1.6872599,-0.00034794828,0.043880608,0.0,681,87168,633.0237374940189,174336
853.93,-20.6,283,0.00023079707,0.0,1.6813229,-0.00084380206,0.07955337,0.0042095184326171875,682,87296,633.9258416520897,174592
853.93,-20.6,299,0.00016443807,0.00390625,1.686512,-0.0011603358,0.11344459,0.0,683,87424,634.7804382940521,174848
853.93,-20.6,299,0.00032616497,0.0,1.6918312,-0.00014239189,0.042742215,-1.1920928955078125e-07,684,87552,635.6365542470012,175104
853.93,-20.6,294,0.0002583358,0.0,1.6860738,-0.0020122842,0.08688475,0.0,685,87680,636.5057628439972,175360
855.89,-20.58,299,0.00070939923,0.0,1.694188,-0.000837816,0.06789535,-0.0007069110870361328,686,87808,637.3604210451012,175616
855.89,-20.58,304,0.00083926896,0.06347656,1.6885669,-0.004885995,0.048507065,0.0,687,87936,638.201738321106,175872
855.89,-20.58,300,0.0008833833,0.028320312,1.6809376,-0.005005937,0.04185053,0.0,688,88064,639.0554220750928,176128
855.89,-20.58,301,0.0015200978,0.068359375,1.685174,-0.0035415816,0.08213663,-1.1920928955078125e-07,689,88192,639.9062514960533,176384
855.89,-20.58,289,0.00041222063,0.0,1.6812307,-0.0020866808,0.08121011,0.0,690,88320,640.7926650020527,176640
860.01,-20.54,287,0.00033244205,0.0,1.6668216,-0.0012914161,0.0831128,-0.00040602684020996094,691,88448,641.6825812651077,176896
860.01,-20.54,298,0.00089693745,0.016601562,1.6682218,-0.00247624,0.047219384,0.0,692,88576,642.5405566440895,177152
860.01,-20.54,276,0.00075162755,0.038085938,1.6743649,-0.0053439313,0.04988741,5.960464477539063e-08,693,88704,643.4659167120699,177408
860.01,-20.54,266,0.0007813687,0.043945312,1.6770673,-0.0041117286,0.046351857,0.0,694,88832,644.4273947660113,177664
863.49,-20.52,274,0.0007217547,0.0078125,1.6745647,-0.0016395608,0.06366903,0.005865037441253662,695,88960,645.3617768160766,177920
863.49,-20.52,275,0.00038108163,0.0,1.6729214,-0.0006961917,0.08115924,-1.1920928955078125e-07,696,89088,646.2922826360445,178176
863.49,-20.52,298,0.0010314975,0.03515625,1.6876744,-0.0034507574,0.08859909,5.960464477539063e-08,697,89216,647.1521504750708,178432
863.49,-20.52,308,0.00096782274,0.044921875,1.6969055,-0.0028768114,0.04240944,0.0,698,89344,647.9813127890229,178688
863.49,-20.52,299,0.00019550881,0.0,1.6971191,-0.00089526863,0.08579331,-1.1920928955078125e-07,699,89472,648.8352645830018,178944
867.06,-20.49,301,0.0001989314,0.0,1.6917996,-0.00039529847,0.07073824,0.010008275508880615,700,89600,649.6856928000925,179200
867.05,-20.49,297,0.0015020999,0.14257812,1.6835265,-0.0043056235,0.09346539,0.0008367300033569336,701,89728,650.5469200040679,179456
867.05,-20.49,299,0.0007612665,0.0,1.678959,-0.003870284,0.049394302,-1.1920928955078125e-07,702,89856,651.4034742600052,179712
867.05,-20.49,294,0.00095518806,0.052734375,1.6829885,-0.0015872697,0.07469697,0.0,703,89984,652.272883282043,179968
867.05,-20.49,305,0.0001723773,0.0,1.6869838,0.0003517362,0.05433048,0.0,704,90112,653.1112473050598,180224
867.05,-20.49,298,0.00029703154,0.0,1.6842796,-0.0011773569,0.050966237,0.0,705,90240,653.9695068000583,180480
867.05,-20.49,302,0.0004570118,0.0,1.687845,-0.0012001436,0.078941636,0.0,706,90368,654.8165215490153,180736
868.59,-20.47,290,0.000548195,0.0,1.6929398,-0.0031407436,0.06496008,0.009040653705596924,707,90496,655.6980704340385,180992
868.59,-20.47,299,0.00058918947,0.045898438,1.6846395,-0.0004530203,0.04922315,0.0,708,90624,656.5545276800403,181248
870.92,-20.46,296,0.00022275287,0.01171875,1.6841902,-0.0016929434,0.070904076,0.0029008984565734863,709,90752,657.4193785320967,181504
870.92,-20.46,303,0.00033171527,0.0,1.6840149,-0.0012901638,0.042885333,-1.1920928955078125e-07,710,90880,658.2629693030613,181760
870.92,-20.46,302,0.00076624175,0.016601562,1.6843967,-0.0017038726,0.052525222,0.0,711,91008,659.1110346650239,182016
870.92,-20.46,294,0.0007255579,0.034179688,1.6833097,-0.0033242963,0.041601617,1.7881393432617188e-07,712,91136,659.9819982150802,182272
870.92,-20.46,297,0.00020204762,0.0,1.6818402,-0.00091060763,0.044306584,0.0,713,91264,660.8439702310134,182528
871.85,-20.45,292,0.0012004797,0.09667969,1.6856486,-0.0053129233,0.07721909,0.00839698314666748,714,91392,661.7212053990224,182784
872.24,-20.45,292,0.0011870754,0.05078125,1.6729742,-0.0039914115,0.085844964,0.007651805877685547,715,91520,662.5959439030848,183040
872.24,-20.45,304,0.0004510529,0.01953125,1.6678405,-0.0035904045,0.039590172,0.0,716,91648,663.4362958250567,183296
872.24,-20.45,301,0.00060833234,0.0,1.6768826,-0.0009061099,0.05141365,0.0,717,91776,664.2871708740713,183552
872.24,-20.45,299,0.00084910565,0.0,1.6834117,-0.0029411367,0.09490403,-1.1920928955078125e-07,718,91904,665.1415519820293,183808
872.24,-20.45,286,0.00059163064,0.020507812,1.682808,-0.00077077746,0.0435019,0.0,719,92032,666.0362936330494,184064
872.25,-20.45,286,0.00025199074,0.0,1.6875396,-0.00017687335,0.088434845,0.0026739835739135742,720,92160,666.9341667330591,184320
872.25,-20.45,210,0.0003409414,0.0,1.6873572,-0.001705412,0.083668515,1.1920928955078125e-07,721,92288,668.1487224670127,184576
872.25,-20.45,242,0.0002820776,0.0,1.6928089,-0.00025656,0.05382121,5.960464477539063e-08,722,92416,669.2078457650496,184832
874.9,-20.42,291,0.0006109768,0.0,1.6792767,-0.0011838153,0.06730664,0.005869150161743164,723,92544,670.0864135921001,185088
874.9,-20.42,303,0.0012111554,0.060546875,1.6804445,-0.005733665,0.0519249,0.0,724,92672,670.9291970880004,185344
874.87,-20.42,295,0.00010462783,0.0,1.6757184,5.4729404e-05,0.07357728,0.0016433000564575195,725,92800,671.796293447027,185600
874.87,-20.42,288,0.0009862998,0.03125,1.6776364,-0.0063427477,0.046421442,0.007536530494689941,726,92928,672.6847557580331,185856
874.87,-20.42,301,0.00024050806,0.0,1.6847523,0.00078076357,0.09097321,0.0,727,93056,673.5338402180932,186112
874.87,-20.42,299,0.00011154108,0.0,1.684567,0.00016669749,0.044256978,5.960464477539063e-08,728,93184,674.3905360579956,186368
874.84,-20.42,293,0.0004963688,0.0146484375,1.688628,-0.0026146227,0.077694744,0.007608771324157715,729,93312,675.2630862160586,186624
874.84,-20.42,302,0.0011025147,0.061523438,1.6928774,-0.0031554569,0.04466096,0.0,730,93440,676.111334418063,186880
874.84,-20.42,298,0.00043194112,0.016601562,1.7043368,-0.00076955755,0.044442154,5.960464477539063e-08,731,93568,676.9696272379952,187136
876.22,-20.41,304,0.00015961158,0.0,1.7097131,-0.0009533735,0.07644646,-0.00961601734161377,732,93696,677.812137400033,187392
876.22,-20.41,302,0.0002948191,0.0,1.7126602,-0.0010093546,0.08392391,0.0,733,93824,678.6589852730976,187648
876.22,-20.41,301,0.0004678067,0.028320312,1.7185519,-0.0027176274,0.08217262,-1.1920928955078125e-07,734,93952,679.5093911270378,187904
876.22,-20.41,301,0.0012909083,0.047851562,1.7276689,-0.0056456784,0.04177062,0.0,735,94080,680.3585286890157,188160
876.22,-20.41,300,0.00027231907,0.0078125,1.7339066,-0.00046259252,0.042468593,0.0,736,94208,681.2113491320051,188416
877.35,-20.39,293,0.0009829163,0.044921875,1.7391127,-0.0032797263,0.09593017,6.079673767089844e-05,737,94336,682.0854908560868,188672
877.35,-20.39,302,0.0005329852,0.016601562,1.7315847,-0.0017839343,0.044645596,0.0,738,94464,682.9314847480273,188928
877.35,-20.39,305,0.0003153297,0.0,1.7249209,-0.0014214246,0.044276938,0.0,739,94592,683.7699505770579,189184
877.37,-20.39,289,0.00030315996,0.0,1.7230492,-0.0003885681,0.06798025,0.007333993911743164,740,94720,684.6562952980166,189440
877.37,-20.39,300,0.0006240362,0.021484375,1.7205585,-0.002679049,0.046261366,0.0,741,94848,685.5099846720695,189696
877.37,-20.39,296,0.00082771067,0.041992188,1.7209394,-0.0042056115,0.046576276,0.0,742,94976,686.3733530699974,189952
877.37,-20.39,303,0.0016359569,0.119140625,1.7311735,-0.0055908924,0.04840296,0.0,743,95104,687.216135130031,190208
878.44,-20.4,278,0.00062324165,0.0,1.7314757,-0.004011194,0.06997827,0.005544841289520264,744,95232,688.1342423410388,190464
878.44,-20.4,292,0.0011971737,0.08105469,1.7346495,-0.0043266704,0.04852377,-1.1920928955078125e-07,745,95360,689.0101751150796,190720
877.57,-20.4,299,0.0010808974,0.059570312,1.7366008,-0.003796996,0.061366845,0.00040543079376220703,746,95488,689.8657033370109,190976
877.57,-20.4,295,0.0005711626,0.021484375,1.7207586,-0.0025844516,0.044778388,0.0,747,95616,690.7326933260774,191232
877.57,-20.4,290,0.0005357594,0.0,1.7098491,-0.0035037338,0.039649677,0.0,748,95744,691.6149109620601,191488
877.57,-20.4,299,0.0010958614,0.07714844,1.6962792,-0.003955469,0.045628756,0.0,749,95872,692.4707085260889,191744
877.57,-20.4,304,0.00014895221,0.00390625,1.6863979,-0.0006882956,0.045951854,0.0,750,96000,693.31256661308,192000
877.57,-20.4,301,0.0003886051,0.0,1.6783811,-0.0027835185,0.083664834,-1.1920928955078125e-07,751,96128,694.1614356120117,192256
877.57,-20.4,303,0.0004366437,0.0,1.6737376,-0.0005676986,0.042166736,0.0,752,96256,695.0060335120652,192512
877.2,-20.41,277,0.00014818866,0.0,1.6682187,-0.0004369779,0.09087423,-0.0002770423889160156,753,96384,695.9287195981015,192768
877.2,-20.41,299,0.0003157541,0.0,1.6765516,-0.0025645264,0.03761849,0.0,754,96512,696.7999067869969,193024
877.2,-20.41,298,0.00052588683,0.028320312,1.6802884,-0.001305896,0.043111626,0.0,755,96640,697.6588848280953,193280
877.2,-20.41,299,0.00042222335,0.0,1.6749249,-0.0020848399,0.08200739,0.0,756,96768,698.5147345480509,193536
877.2,-20.41,304,0.00075505534,0.0546875,1.6714308,-0.0029395642,0.04840781,0.0,757,96896,699.3553248581011,193792
877.2,-20.41,299,0.00023066744,0.0,1.6770982,-0.00085690734,0.05101621,0.0,758,97024,700.2111597810872,194048
877.2,-20.41,299,0.0001180873,0.0,1.6740901,0.00011345273,0.047371894,5.960464477539063e-08,759,97152,701.0667675220175,194304
877.85,-20.41,294,0.00013327229,0.0,1.6744459,3.447378e-05,0.07087783,0.004832744598388672,760,97280,701.936141039012,194560
880.44,-20.4,288,0.00012827241,0.0,1.6776925,-0.00049710623,0.05687806,-0.0010933876037597656,761,97408,702.8248811460799,194816
880.44,-20.4,304,0.00028384733,0.0,1.6817042,-0.0024998877,0.071044326,5.960464477539063e-08,762,97536,703.6660519000143,195072
880.44,-20.4,301,0.00036733973,0.0,1.690389,-0.0005834712,0.047745824,0.0,763,97664,704.5165547260549,195328
880.44,-20.4,301,0.0012611211,0.072265625,1.6896327,-0.006446001,0.045612678,0.0,764,97792,705.3660192280076,195584
880.44,-20.4,302,0.00024597454,0.0,1.6901745,-0.0004461074,0.049266383,-1.1920928955078125e-07,765,97920,706.2127927220426,195840
880.44,-20.4,297,0.0001484518,0.0,1.6925217,-0.0006322007,0.066806056,1.1920928955078125e-07,766,98048,707.0726611120626,196096
880.08,-20.41,292,0.00066349393,0.01171875,1.703782,-0.0035203665,0.069097914,0.002616703510284424,767,98176,707.9472673130222,196352
880.08,-20.41,300,0.0001872702,0.0,1.7070191,-0.00060039794,0.04132146,1.7881393432617188e-07,768,98304,708.8010660560103,196608
879.32,-20.4,298,0.0006070958,0.0126953125,1.6973234,-0.0016957395,0.07239544,0.002524137496948242,769,98432,709.6600694000954,196864
879.32,-20.4,298,0.00020270437,0.0,1.6900482,-0.001157288,0.046007223,0.0,770,98560,710.5171125590568,197120
879.32,-20.4,289,0.0002645383,0.0,1.6897473,-0.00042960042,0.046252705,5.960464477539063e-08,771,98688,711.401512949029,197376
879.32,-20.4,305,0.00012045591,0.0,1.6905683,-8.277944e-05,0.043088697,0.0,772,98816,712.2396613371093,197632
879.32,-20.4,299,0.00023679074,0.0,1.6917344,0.0006979748,0.04584641,0.0,773,98944,713.0962400001008,197888
880.53,-20.4,299,0.0012524903,0.10644531,1.6973399,-0.0064066076,0.07914407,0.0006656646728515625,774,99072,713.9527902411064,198144
879.62,-20.4,295,0.00024646072,0.0,1.701981,-0.0011194837,0.07147356,0.003609895706176758,775,99200,714.8205023180926,198400
879.62,-20.4,302,6.883714e-05,0.0,1.7013408,8.662982e-05,0.07629391,1.1920928955078125e-07,776,99328,715.6680248370394,198656
879.62,-20.4,301,0.00046132677,0.0,1.7009645,-0.0024257721,0.050367057,1.1920928955078125e-07,777,99456,716.5182969330344,198912
879.62,-20.4,299,0.00018692992,0.0,1.6939332,0.00012460246,0.05264259,0.0,778,99584,717.3737138540018,199168
879.62,-20.4,298,0.000120581855,0.0,1.6877887,-0.00043834862,0.041789956,-1.1920928955078125e-07,779,99712,718.2329617131036,199424
879.62,-20.4,296,0.00021829565,0.009765625,1.6907383,-0.002497065,0.042172793,-1.1920928955078125e-07,780,99840,719.0966205630684,199680
879.62,-20.4,302,0.00059350097,0.0,1.7040567,-0.0036351117,0.04247351,0.0,781,99968,719.9444452950265,199936
878.52,-20.41,291,0.00038861448,0.0,1.7164708,0.00031620346,0.054590315,0.007277548313140869,782,100096,720.8246742479969,200192
880.96,-20.39,295,0.000253685,0.0,1.7163324,-0.0004418022,0.06167064,0.0025403499603271484,783,100224,721.6921999820042,200448
880.96,-20.39,289,0.00025066242,0.0,1.7173088,-0.0013178929,0.08418877,0.0,784,100352,722.5759398790542,200704
880.96,-20.39,302,0.00078848144,0.0,1.7039733,-0.003376643,0.05172894,0.0,785,100480,723.4231531131081,200960
880.96,-20.39,309,0.0008716914,0.026367188,1.6830446,-0.004132827,0.042400435,0.0,786,100608,724.2521672080038,201216
880.96,-20.39,305,0.0006226391,0.029296875,1.662152,-0.0026327132,0.044903718,0.0,787,100736,725.089568948024,201472
880.96,-20.39,301,0.00025804847,0.0,1.6579325,-0.0023795583,0.048594505,5.960464477539063e-08,788,100864,725.9406328890473,201728
880.36,-20.4,299,0.0007295134,0.043945312,1.6731703,-0.0031574247,0.0751418,0.006186068058013916,789,100992,726.7976020530332,201984
878.4,-20.42,298,0.00031960377,0.0048828125,1.684287,-0.0025466704,0.07497182,0.006193399429321289,790,101120,727.6552322570933,202240
878.4,-20.42,304,0.0005253387,0.013671875,1.6719624,-0.0039150175,0.03965839,0.0,791,101248,728.4960979979951,202496
878.4,-20.42,304,0.0006861237,0.0,1.6484053,-0.00040114077,0.04892682,0.0,792,101376,729.3376844529994,202752
878.4,-20.42,292,0.00078146096,0.0087890625,1.6334987,-0.0033422832,0.04292309,0.0,793,101504,730.2123017980484,203008
878.4,-20.42,297,0.0008409291,0.0,1.6064388,-0.0026941258,0.050886326,0.0,794,101632,731.0732457650593,203264
878.4,-20.42,298,0.00031616678,0.0,1.5922998,-0.00028572406,0.05585716,0.0,795,101760,731.9303592580836,203520
878.05,-20.43,294,0.00015944999,0.0,1.5985897,-0.0005915941,0.06745245,0.005930781364440918,796,101888,732.8007151230704,203776
878.05,-20.43,304,0.000286359,0.0,1.5878912,-0.00034805934,0.045564104,-1.1920928955078125e-07,797,102016,733.6429632200161,204032
881.3,-20.43,298,8.783854e-05,0.0,1.5776843,-0.0003983602,0.066699006,0.005934655666351318,798,102144,734.5004530500155,204288
881.3,-20.43,297,0.0007917121,0.0,1.5623258,-0.0031910993,0.04853808,0.0,799,102272,735.3603719481034,204544
881.3,-20.43,295,0.00043983405,0.0,1.5265065,3.480492e-05,0.043618537,0.0,800,102400,736.2259039659984,204800
881.3,-20.43,303,0.00035398343,0.00390625,1.5076159,-0.001313078,0.043635055,-1.1920928955078125e-07,801,102528,737.0712676719995,205056
881.3,-20.43,300,0.00036701982,0.020507812,1.4942477,-0.0020727431,0.047777653,0.0,802,102656,737.9250476910966,205312
879.69,-20.45,301,0.00029281175,0.0,1.5259647,-0.0017818811,0.074150704,0.0071991682052612305,803,102784,738.7745320110116,205568
880.03,-20.45,292,0.00040343817,0.0,1.535116,-0.00091168616,0.078096956,0.0004756450653076172,804,102912,739.6507431310602,205824
880.03,-20.45,298,0.00039346816,0.0,1.5163842,-0.0010832134,0.041292775,1.1920928955078125e-07,805,103040,740.5087557440856,206080
880.03,-20.45,302,0.00058137777,0.026367188,1.5303152,-0.0025504027,0.044777907,-1.1920928955078125e-07,806,103168,741.3561721890001,206336
